"","source","country","scientific_name","status"
"4279","http://www.ars-grin.gov/cgi-bin/npgs/html/tax_search.pl? native_search.py uploaded on the 17th of Nov (Securigera varia (L.) Lassen)","Switzerland","Coronilla varia","native"
"4281","http://www.ars-grin.gov/cgi-bin/npgs/html/tax_search.pl? native_search.py uploaded on the 17th of Nov (Securigera varia (L.) Lassen)","Turkey","Coronilla varia","native"
"4282","http://www.ars-grin.gov/cgi-bin/npgs/html/tax_search.pl? native_search.py uploaded on the 17th of Nov (Securigera varia (L.) Lassen)","Turkmenistan","Coronilla varia","native"
"4283","http://www.ars-grin.gov/cgi-bin/npgs/html/tax_search.pl? native_search.py uploaded on the 17th of Nov (Securigera varia (L.) Lassen)","Ukraine","Coronilla varia","native"
"4288","http://www.ars-grin.gov/cgi-bin/npgs/html/tax_search.pl? native_search.py uploaded on the 17th of Nov (Escobaria vivipara (Nutt.) Buxb.)","Canada","Coryphantha vivipara","native"
"4289","http://www.ars-grin.gov/cgi-bin/npgs/html/tax_search.pl? native_search.py uploaded on the 17th of Nov (Escobaria vivipara (Nutt.) Buxb.)","Mexico","Coryphantha vivipara","native"
"4297","http://www.ars-grin.gov/cgi-bin/npgs/html/tax_search.pl? native_search.py uploaded on the 17th of Nov (Crepis capillaris (L.) Wallr.)","Bulgaria","Crepis capillaris","native"
"4299","http://www.ars-grin.gov/cgi-bin/npgs/html/tax_search.pl? native_search.py uploaded on the 17th of Nov (Crepis capillaris (L.) Wallr.)","Czech Republic","Crepis capillaris","native"
"4312","http://www.ars-grin.gov/cgi-bin/npgs/html/tax_search.pl? native_search.py uploaded on the 17th of Nov (Crepis capillaris (L.) Wallr.)","Portugal","Crepis capillaris","native"
"4319","http://www.ars-grin.gov/cgi-bin/npgs/html/tax_search.pl? native_search.py uploaded on the 17th of Nov (Crepis capillaris (L.) Wallr.)","Sweden","Crepis capillaris","native"
"4321","http://www.ars-grin.gov/cgi-bin/npgs/html/tax_search.pl? native_search.py uploaded on the 17th of Nov (Crepis capillaris (L.) Wallr.)","Ukraine","Crepis capillaris","native"
"4330","http://www.ars-grin.gov/cgi-bin/npgs/html/tax_search.pl? native_search.py uploaded on the 17th of Nov (Cupaniopsis anacardioides (A. Rich.) Radlk.)","Australia","Cupaniopsis anacardioides","native"
"4331","http://www.ars-grin.gov/cgi-bin/npgs/html/tax_search.pl? native_search.py uploaded on the 17th of Nov (Cupaniopsis anacardioides (A. Rich.) Radlk.)","Indonesia","Cupaniopsis anacardioides","native"
"4332","http://www.ars-grin.gov/cgi-bin/npgs/html/tax_search.pl? native_search.py uploaded on the 17th of Nov (Cupaniopsis anacardioides (A. Rich.) Radlk.)","Papua New Guinea","Cupaniopsis anacardioides","native"
"4335","http://www.ars-grin.gov/cgi-bin/npgs/html/tax_search.pl? native_search.py uploaded on the 17th of Nov (Cyathea cooperi (Hook. ex F. Muell.) Domin)","Australia","Cyathea cooperi","native"
"4373","http://www.ars-grin.gov/cgi-bin/npgs/html/tax_search.pl? native_search.py uploaded on the 17th of Nov (Cyclamen repandum Sm.)","France","Cyclamen repandum","native"
"4378","http://www.ars-grin.gov/cgi-bin/npgs/html/tax_search.pl? native_search.py uploaded on the 17th of Nov (Cylindropuntia imbricata (Haw.) F. M. Knuth)","United States","Cylindropuntia imbricata","native"
"4385","http://www.ars-grin.gov/cgi-bin/npgs/html/tax_search.pl? native_search.py uploaded on the 17th of Nov (Cylindropuntia tunicata (Lehm.) F. M. Knuth)","Cuba","Cylindropuntia tunicata","native"
"4399","http://www.ars-grin.gov/cgi-bin/npgs/html/tax_search.pl? native_search.py uploaded on the 17th of Nov (Cynara cardunculus L.)","Spain","Cynara cardunculus","native"
"4401","http://www.ars-grin.gov/cgi-bin/npgs/html/tax_search.pl? native_search.py uploaded on the 17th of Nov (Cynoglossum officinale L.)","Albania","Cynoglossum officinale","native"
"4402","http://www.ars-grin.gov/cgi-bin/npgs/html/tax_search.pl? native_search.py uploaded on the 17th of Nov (Cynoglossum officinale L.)","Armenia","Cynoglossum officinale","native"
"4403","http://www.ars-grin.gov/cgi-bin/npgs/html/tax_search.pl? native_search.py uploaded on the 17th of Nov (Cynoglossum officinale L.)","Austria","Cynoglossum officinale","native"
"4404","http://www.ars-grin.gov/cgi-bin/npgs/html/tax_search.pl? native_search.py uploaded on the 17th of Nov (Cynoglossum officinale L.)","Belarus","Cynoglossum officinale","native"
"4405","http://www.ars-grin.gov/cgi-bin/npgs/html/tax_search.pl? native_search.py uploaded on the 17th of Nov (Cynoglossum officinale L.)","Belgium","Cynoglossum officinale","native"
"4408","http://www.ars-grin.gov/cgi-bin/npgs/html/tax_search.pl? native_search.py uploaded on the 17th of Nov (Cynoglossum officinale L.)","Czech Republic","Cynoglossum officinale","native"
"4409","http://www.ars-grin.gov/cgi-bin/npgs/html/tax_search.pl? native_search.py uploaded on the 17th of Nov (Cynoglossum officinale L.)","Denmark","Cynoglossum officinale","native"
"4410","http://www.ars-grin.gov/cgi-bin/npgs/html/tax_search.pl? native_search.py uploaded on the 17th of Nov (Cynoglossum officinale L.)","Estonia","Cynoglossum officinale","native"
"4411","http://www.ars-grin.gov/cgi-bin/npgs/html/tax_search.pl? native_search.py uploaded on the 17th of Nov (Cynoglossum officinale L.)","France","Cynoglossum officinale","native"
"4412","http://www.ars-grin.gov/cgi-bin/npgs/html/tax_search.pl? native_search.py uploaded on the 17th of Nov (Cynoglossum officinale L.)","Georgia","Cynoglossum officinale","native"
"4413","http://www.ars-grin.gov/cgi-bin/npgs/html/tax_search.pl? native_search.py uploaded on the 17th of Nov (Cynoglossum officinale L.)","Germany","Cynoglossum officinale","native"
"4414","http://www.ars-grin.gov/cgi-bin/npgs/html/tax_search.pl? native_search.py uploaded on the 17th of Nov (Cynoglossum officinale L.)","Greece","Cynoglossum officinale","native"
"4415","http://www.ars-grin.gov/cgi-bin/npgs/html/tax_search.pl? native_search.py uploaded on the 17th of Nov (Cynoglossum officinale L.)","Hungary","Cynoglossum officinale","native"
"4417","http://www.ars-grin.gov/cgi-bin/npgs/html/tax_search.pl? native_search.py uploaded on the 17th of Nov (Cynoglossum officinale L.)","Ireland","Cynoglossum officinale","native"
"4418","http://www.ars-grin.gov/cgi-bin/npgs/html/tax_search.pl? native_search.py uploaded on the 17th of Nov (Cynoglossum officinale L.)","Italy","Cynoglossum officinale","native"
"4419","http://www.ars-grin.gov/cgi-bin/npgs/html/tax_search.pl? native_search.py uploaded on the 17th of Nov (Cynoglossum officinale L.)","Kazakhstan","Cynoglossum officinale","native"
"4420","http://www.ars-grin.gov/cgi-bin/npgs/html/tax_search.pl? native_search.py uploaded on the 17th of Nov (Cynoglossum officinale L.)","Kyrgyzstan","Cynoglossum officinale","native"
"4421","http://www.ars-grin.gov/cgi-bin/npgs/html/tax_search.pl? native_search.py uploaded on the 17th of Nov (Cynoglossum officinale L.)","Latvia","Cynoglossum officinale","native"
"4422","http://www.ars-grin.gov/cgi-bin/npgs/html/tax_search.pl? native_search.py uploaded on the 17th of Nov (Cynoglossum officinale L.)","Lithuania","Cynoglossum officinale","native"
"4423","http://www.ars-grin.gov/cgi-bin/npgs/html/tax_search.pl? native_search.py uploaded on the 17th of Nov (Cynoglossum officinale L.)","Netherlands","Cynoglossum officinale","native"
"4424","http://www.ars-grin.gov/cgi-bin/npgs/html/tax_search.pl? native_search.py uploaded on the 17th of Nov (Cynoglossum officinale L.)","Poland","Cynoglossum officinale","native"
"4425","http://www.ars-grin.gov/cgi-bin/npgs/html/tax_search.pl? native_search.py uploaded on the 17th of Nov (Cynoglossum officinale L.)","Romania","Cynoglossum officinale","native"
"4426","http://www.ars-grin.gov/cgi-bin/npgs/html/tax_search.pl? native_search.py uploaded on the 17th of Nov (Cynoglossum officinale L.)","Russian Federation","Cynoglossum officinale","native"
"4430","http://www.ars-grin.gov/cgi-bin/npgs/html/tax_search.pl? native_search.py uploaded on the 17th of Nov (Cynoglossum officinale L.)","Spain","Cynoglossum officinale","native"
"4431","http://www.ars-grin.gov/cgi-bin/npgs/html/tax_search.pl? native_search.py uploaded on the 17th of Nov (Cynoglossum officinale L.)","Sweden","Cynoglossum officinale","native"
"4432","http://www.ars-grin.gov/cgi-bin/npgs/html/tax_search.pl? native_search.py uploaded on the 17th of Nov (Cynoglossum officinale L.)","Switzerland","Cynoglossum officinale","native"
"4433","http://www.ars-grin.gov/cgi-bin/npgs/html/tax_search.pl? native_search.py uploaded on the 17th of Nov (Cynoglossum officinale L.)","Turkey","Cynoglossum officinale","native"
"4434","http://www.ars-grin.gov/cgi-bin/npgs/html/tax_search.pl? native_search.py uploaded on the 17th of Nov (Cynoglossum officinale L.)","Ukraine","Cynoglossum officinale","native"
"4435","http://www.ars-grin.gov/cgi-bin/npgs/html/tax_search.pl? native_search.py uploaded on the 17th of Nov (Cynoglossum officinale L.)","United Kingdom","Cynoglossum officinale","native"
"4449","http://www.ars-grin.gov/cgi-bin/npgs/html/tax_search.pl? native_search.py uploaded on the 17th of Nov (Cyperus alopecuroides Rottb.)","Grenada","Cyperus alopecuroides","native"
"4450","http://www.ars-grin.gov/cgi-bin/npgs/html/tax_search.pl? native_search.py uploaded on the 17th of Nov (Cyperus alopecuroides Rottb.)","Guadeloupe","Cyperus alopecuroides","native"
"4461","http://www.ars-grin.gov/cgi-bin/npgs/html/tax_search.pl? native_search.py uploaded on the 17th of Nov (Cyperus alopecuroides Rottb.)","Montserrat","Cyperus alopecuroides","native"
"4495","http://www.ars-grin.gov/cgi-bin/npgs/html/tax_search.pl? native_search.py uploaded on the 17th of Nov (Cyperus difformis L.)","France","Cyperus difformis","native"
"4508","http://www.ars-grin.gov/cgi-bin/npgs/html/tax_search.pl? native_search.py uploaded on the 17th of Nov (Cyperus difformis L.)","Italy","Cyperus difformis","native"
"4530","http://www.ars-grin.gov/cgi-bin/npgs/html/tax_search.pl? native_search.py uploaded on the 17th of Nov (Cyperus difformis L.)","Portugal","Cyperus difformis","native"
"4539","http://www.ars-grin.gov/cgi-bin/npgs/html/tax_search.pl? native_search.py uploaded on the 17th of Nov (Cyperus difformis L.)","Spain","Cyperus difformis","native"
"4550","http://www.ars-grin.gov/cgi-bin/npgs/html/tax_search.pl? native_search.py uploaded on the 17th of Nov (Cyperus difformis L.)","Ukraine","Cyperus difformis","native"
"4565","http://www.ars-grin.gov/cgi-bin/npgs/html/tax_search.pl? native_search.py uploaded on the 17th of Nov (Cyperus rotundus L.)","Austria","Cyperus rotundus","native"
"4575","http://www.ars-grin.gov/cgi-bin/npgs/html/tax_search.pl? native_search.py uploaded on the 17th of Nov (Cyperus rotundus L.)","China","Cyperus rotundus","native"
"4590","http://www.ars-grin.gov/cgi-bin/npgs/html/tax_search.pl? native_search.py uploaded on the 17th of Nov (Cyperus rotundus L.)","Indonesia","Cyperus rotundus","native"
"4595","http://www.ars-grin.gov/cgi-bin/npgs/html/tax_search.pl? native_search.py uploaded on the 17th of Nov (Cyperus rotundus L.)","Japan","Cyperus rotundus","native"
"4603","http://www.ars-grin.gov/cgi-bin/npgs/html/tax_search.pl? native_search.py uploaded on the 17th of Nov (Cyperus rotundus L.)","Malaysia","Cyperus rotundus","native"
"4605","http://www.ars-grin.gov/cgi-bin/npgs/html/tax_search.pl? native_search.py uploaded on the 17th of Nov (Cyperus rotundus L.)","Marshall Islands","Cyperus rotundus","native"
"4607","http://www.ars-grin.gov/cgi-bin/npgs/html/tax_search.pl? native_search.py uploaded on the 17th of Nov (Cyperus rotundus L.)","Mauritius","Cyperus rotundus","native"
"4617","http://www.ars-grin.gov/cgi-bin/npgs/html/tax_search.pl? native_search.py uploaded on the 17th of Nov (Cyperus rotundus L.)","Philippines","Cyperus rotundus","native"
"4618","http://www.ars-grin.gov/cgi-bin/npgs/html/tax_search.pl? native_search.py uploaded on the 17th of Nov (Cyperus rotundus L.)","Portugal","Cyperus rotundus","native"
"4630","http://www.ars-grin.gov/cgi-bin/npgs/html/tax_search.pl? native_search.py uploaded on the 17th of Nov (Cyperus rotundus L.)","Spain","Cyperus rotundus","native"
"4634","http://www.ars-grin.gov/cgi-bin/npgs/html/tax_search.pl? native_search.py uploaded on the 17th of Nov (Cyperus rotundus L.)","Switzerland","Cyperus rotundus","native"
"4638","http://www.ars-grin.gov/cgi-bin/npgs/html/tax_search.pl? native_search.py uploaded on the 17th of Nov (Cyperus rotundus L.)","Thailand","Cyperus rotundus","native"
"4679","http://www.ars-grin.gov/cgi-bin/npgs/html/tax_search.pl? native_search.py uploaded on the 17th of Nov (Cytisus scoparius (L.) Link)","Austria","Cytisus scoparius","native"
"4680","http://www.ars-grin.gov/cgi-bin/npgs/html/tax_search.pl? native_search.py uploaded on the 17th of Nov (Cytisus scoparius (L.) Link)","Belarus","Cytisus scoparius","native"
"4681","http://www.ars-grin.gov/cgi-bin/npgs/html/tax_search.pl? native_search.py uploaded on the 17th of Nov (Cytisus scoparius (L.) Link)","Belgium","Cytisus scoparius","native"
"4682","http://www.ars-grin.gov/cgi-bin/npgs/html/tax_search.pl? native_search.py uploaded on the 17th of Nov (Cytisus scoparius (L.) Link)","Czech Republic","Cytisus scoparius","native"
"4683","http://www.ars-grin.gov/cgi-bin/npgs/html/tax_search.pl? native_search.py uploaded on the 17th of Nov (Cytisus scoparius (L.) Link)","Denmark","Cytisus scoparius","native"
"4684","http://www.ars-grin.gov/cgi-bin/npgs/html/tax_search.pl? native_search.py uploaded on the 17th of Nov (Cytisus scoparius (L.) Link)","France","Cytisus scoparius","native"
"4685","http://www.ars-grin.gov/cgi-bin/npgs/html/tax_search.pl? native_search.py uploaded on the 17th of Nov (Cytisus scoparius (L.) Link)","Germany","Cytisus scoparius","native"
"4687","http://www.ars-grin.gov/cgi-bin/npgs/html/tax_search.pl? native_search.py uploaded on the 17th of Nov (Cytisus scoparius (L.) Link)","Hungary","Cytisus scoparius","native"
"4688","http://www.ars-grin.gov/cgi-bin/npgs/html/tax_search.pl? native_search.py uploaded on the 17th of Nov (Cytisus scoparius (L.) Link)","Ireland","Cytisus scoparius","native"
"4689","http://www.ars-grin.gov/cgi-bin/npgs/html/tax_search.pl? native_search.py uploaded on the 17th of Nov (Cytisus scoparius (L.) Link)","Italy","Cytisus scoparius","native"
"4691","http://www.ars-grin.gov/cgi-bin/npgs/html/tax_search.pl? native_search.py uploaded on the 17th of Nov (Cytisus scoparius (L.) Link)","Lithuania","Cytisus scoparius","native"
"4693","http://www.ars-grin.gov/cgi-bin/npgs/html/tax_search.pl? native_search.py uploaded on the 17th of Nov (Cytisus scoparius (L.) Link)","Netherlands","Cytisus scoparius","native"
"4694","http://www.ars-grin.gov/cgi-bin/npgs/html/tax_search.pl? native_search.py uploaded on the 17th of Nov (Cytisus scoparius (L.) Link)","Norway","Cytisus scoparius","native"
"4695","http://www.ars-grin.gov/cgi-bin/npgs/html/tax_search.pl? native_search.py uploaded on the 17th of Nov (Cytisus scoparius (L.) Link)","Poland","Cytisus scoparius","native"
"4696","http://www.ars-grin.gov/cgi-bin/npgs/html/tax_search.pl? native_search.py uploaded on the 17th of Nov (Cytisus scoparius (L.) Link)","Portugal","Cytisus scoparius","native"
"4697","http://www.ars-grin.gov/cgi-bin/npgs/html/tax_search.pl? native_search.py uploaded on the 17th of Nov (Cytisus scoparius (L.) Link)","Romania","Cytisus scoparius","native"
"4700","http://www.ars-grin.gov/cgi-bin/npgs/html/tax_search.pl? native_search.py uploaded on the 17th of Nov (Cytisus scoparius (L.) Link)","Spain","Cytisus scoparius","native"
"4701","http://www.ars-grin.gov/cgi-bin/npgs/html/tax_search.pl? native_search.py uploaded on the 17th of Nov (Cytisus scoparius (L.) Link)","Sweden","Cytisus scoparius","native"
"4702","http://www.ars-grin.gov/cgi-bin/npgs/html/tax_search.pl? native_search.py uploaded on the 17th of Nov (Cytisus scoparius (L.) Link)","Switzerland","Cytisus scoparius","native"
"4703","http://www.ars-grin.gov/cgi-bin/npgs/html/tax_search.pl? native_search.py uploaded on the 17th of Nov (Cytisus scoparius (L.) Link)","Ukraine","Cytisus scoparius","native"
"4704","http://www.ars-grin.gov/cgi-bin/npgs/html/tax_search.pl? native_search.py uploaded on the 17th of Nov (Cytisus scoparius (L.) Link)","United Kingdom","Cytisus scoparius","native"
"4710","http://www.ars-grin.gov/cgi-bin/npgs/html/tax_search.pl? native_search.py uploaded on the 17th of Nov (Dactylis glomerata L.)","Belgium","Dactylis glomerata","native"
"4715","http://www.ars-grin.gov/cgi-bin/npgs/html/tax_search.pl? native_search.py uploaded on the 17th of Nov (Dactylis glomerata L.)","Denmark","Dactylis glomerata","native"
"4718","http://www.ars-grin.gov/cgi-bin/npgs/html/tax_search.pl? native_search.py uploaded on the 17th of Nov (Dactylis glomerata L.)","Finland","Dactylis glomerata","native"
"4741","http://www.ars-grin.gov/cgi-bin/npgs/html/tax_search.pl? native_search.py uploaded on the 17th of Nov (Dactylis glomerata L.)","Norway","Dactylis glomerata","native"
"4744","http://www.ars-grin.gov/cgi-bin/npgs/html/tax_search.pl? native_search.py uploaded on the 17th of Nov (Dactylis glomerata L.)","Portugal","Dactylis glomerata","native"
"4751","http://www.ars-grin.gov/cgi-bin/npgs/html/tax_search.pl? native_search.py uploaded on the 17th of Nov (Dactylis glomerata L.)","Sweden","Dactylis glomerata","native"
"4759","http://www.ars-grin.gov/cgi-bin/npgs/html/tax_search.pl? native_search.py uploaded on the 17th of Nov (Dactylis glomerata L.)","United Kingdom","Dactylis glomerata","native"
